movieId,genres,numVotes,primaryTitle,startYear,actors,directors,averageRating
8252,action,41,guns of banaras,2020,"Karann Nathh,Nathalia Kaur,Ganesh Venkatraman",['Shekkhar Suri'],6.8
8253,"comedy,romance",20,gunwali dulhaniya,2019,"Kanchan Awasthi,Mayur Kumar,Elvis Chaturvedi",['Shantanu Anant Tambe'],3.5
8254,"action,crime,mystery",4687,gupt: the hidden truth,1997,"Bobby Deol,Kajol,Manisha Koirala",['Rajiv Rai'],7.3
8255,"crime,thriller",1883,gurgaon,2016,"Akshay Oberoi,Pankaj Tripathi,Aamir Bashir",['Shanker Raman'],6.5
8256,crime,113,guru,1989,"Mithun Chakraborty,Sridevi,Shakti Kapoor",['Umesh Mehra'],5.5
8257,"action,crime,drama",481,guru,1980,"Kamal Haasan,Sridevi,Y.G. Mahendran",['I.V. Sasi'],6.7
8258,action,75,guru,2003,"Mithun Chakraborty,Kaushik Banerjee,Rachana Banerjee",['Swapan Saha'],5.6
8259,drama,22476,guru,2007,"Mithun Chakraborty,Abhishek Bachchan,Aishwarya Rai Bachchan",['Mani Ratnam'],7.7
8260,"action,comedy",382,guru sishyan,1988,"Rajinikanth,Prabhu,Gautami",['S.P. Muthuraman'],7.1
8261,romance,18,guru sishyan,2010,"Amarasigamani,Shruti Marathe,Sathyaraj",['Sakthi Chidambaram'],2.7
8262,"action,comedy",7,guru suleman chela pahelwan,1981,"Dara Singh,Mehmood,Bindu",['Radhakant'],6
8263,"action,drama,romance",150,gurudev,1993,"Rishi Kapoor,Sridevi,Anil Kapoor",['Vinod Mehra'],4.9
8264,comedy,9,gustakhi maaf,1969,"Rajkumar Bedi,Tanuja,Sanjeev Kumar",['Raj Kumar Bedi'],6.6
8265,"mystery,romance,thriller",7,guy in the blue,2015,"Jannat Shekhawat,Varsha Varsha,Uma Verma",['Akhilesh Verma'],6.7
8266,"drama,romance",17631,guzaarish,2010,"Hrithik Roshan,Aishwarya Rai Bachchan,Shernaz Patel",['Sanjay Leela Bhansali'],7.5
8267,drama,5,gyara hazar ladkian,1962,"Mala Sinha,Bharat Bhushan,Helen",['Khwaja Ahmad Abbas'],5.8
8268,"drama,romance",240,haal-e-dil,2008,"Amita Pathak,Nakuul Mehta,Adhyayan Suman",['Anil Devgan'],3.4
8269,"drama,musical,romance",1277,haan maine bhi pyaar kiya,2002,"Akshay Kumar,Karisma Kapoor,Abhishek Bachchan",['Dharmesh Darshan'],3.7
8270,"crime,drama,romance",2808,haasil,2003,"Jimmy Sheirgill,Hrishitaa Bhatt,Irrfan Khan",['Tigmanshu Dhulia'],7.6
8271,drama,14,haat - the weekly bazaar,2011,"Divya Dutta,Mukesh Tiwari,Archana Puran Singh",['Seema Kapoor'],5.7
8272,"action,drama",104,haath ki safai,1974,"Randhir Kapoor,Vinod Khanna,Simi Garewal",['Prakash Mehra'],6.3
8273,adventure,11,haathi ka anda,2002,"Tushar Dalvi,Parzaan Dastur,Amin Gazi",['Arun Khopkar'],6.2
8274,"drama,family,musical",1148,haathi mere saathi,1971,"Rajesh Khanna,Tanuja,David Abraham",['M.A. Thirumugham'],6.9
8275,"family,drama,thriller",28,haathkadi,1982,"Sanjeev Kumar,Reena Roy,Shatrughan Sinha",['Surendra Mohan'],5.4
8276,"action,comedy,drama",131,haathkadi,1995,"Govinda,Shilpa Shetty Kundra,Madhoo",['Rama Rao Tatineni'],4.2
8277,"musical,drama,family",42,haathon ki lakeeren,1986,"Sanjeev Kumar,Zeenat Aman,Jackie Shroff",['Chetan Anand'],7.3
8278,"drama,fantasy,romance",314,haatim tai,1990,"Jeetendra,Sangeeta Bijlani,Sonu Walia",['Babubhai Mistry'],5.8
8279,thriller,1208,hacked,2020,"Hina Khan,Sid Makkar,Rohan Shah",['Vikram Bhatt'],4.3
8280,"comedy,romance",1754,hadh kar di aapne,2000,"Govinda,Rani Mukerji,Johnny Lever",['Manoj Agrawal'],5.3
8281,action,25,hafta vasuli,1998,"Jackie Shroff,Aditya Pancholi,Ayub Khan",['Deepak Balraj Vij'],4.9
8282,drama,52,haggada kone: end of the rope,2014,"Naveen Krishna,Suchendra Prasad,Mohan",['Dayal Padmanabhan'],8.4
8283,comedy,18,hai apna dil toh awara,2016,"Sahil Anand,Divya Chouksey,Sareh Far",['Monjoy Joy Mukerji'],6.1
8284,comedy,8,hai golmaal in white house,2015,"Arun Bakshi,Krishna Bhatt,Rajesh Chowdhury",['Salar Shaikh'],2.5
8285,"action,crime,drama",51354,haider,2014,"Shahid Kapoor,Tabu,Shraddha Kapoor",['Vishal Bhardwaj'],8.1
8286,"comedy,drama",31,hair is falling: a serious comedy film,2011,"Rajesh Bhardwaj,Sanjana Tiwari,Priyanka",['Vicky Bhardwaj'],5.3
8287,"action,drama,romance",26,haisiyat,1984,"Jeetendra,Jaya Prada,Pran",['Narayana Rao Dasari'],4.9
8288,"musical,mystery,thriller",10,haiwan,1977,"Rono Mukherjee,Ram Rano,Laxmi Chhaya",['Ram Mukherjee'],6.1
8289,"crime,drama,mystery",1441,halahal,2020,"Barun Sobti,Sachin Khedekar,Manu Rishi Chadha",['Randeep Jha'],7.1
8290,"adventure,drama,musical",36,halaku,1956,"Meena Kumari,Ajit,Pran",['D.D. Kashyap'],6.8
8291,"drama,romance",6621,half girlfriend,2017,"Seema Biswas,Shraddha Kapoor,Vikrant Massey",['Mohit Suri'],4.4
8292,"music,romance",7,half songs,2021,"Raj Banerjee,Emon Chatterjee,Purshottam Mulani",['Sriram Raja'],9.7
8293,"musical,comedy,romance",484,half ticket,1962,"Kishore Kumar,Madhubala,Pran",['Kalidas'],7.4
8294,"drama,family",378,halkaa,2018,"Ranvir Shorey,Paoli Dam,Aryan Preet",['Nila Madhab Panda'],7.2
8295,"crime,drama",2211,halla bol,2008,"Ajay Devgn,Vidya Balan,Pankaj Kapur",['Rajkumar Santoshi'],6.1
8296,"drama,family",449,halo,1996,"Benaf Dadachandji,Rajkumar Santoshi,Sahil Choujar",['Santosh Sivan'],7.9
8297,comedy,28,ham sab chor hain,1956,"I.S. Johar,Majnu,Shammi Kapoor",['I.S. Johar'],6.4
8298,drama,10,hamaara sansaar,1978,"Parikshit Sahni,Nutan,Mithun Chakraborty",['T. Prakash Rao'],6.7
8299,"action,drama,romance",1799,hamara dil aapke paas hai,2000,"Anil Kapoor,Aishwarya Rai Bachchan,Sonali Bendre",['Satish Kaushik'],5.6
8300,documentary,43,"hamara shahar - bombay, our city",1985,"Deepa Arora,Rita Bhatia,Supriya Pathak",['Anand Patwardhan'],7.8
8301,"adventure,drama,history",8,hamara tiranga,2018,"Rahul Dev,Harry Key,Thomas Munro",['Sajeev Balath'],7.5
8302,"drama,romance",5546,hamari adhuri kahani,2015,"Rajkummar Rao,Emraan Hashmi,Vidya Balan",['Mohit Suri'],6.7
8303,"action,drama,romance",629,hameshaa,1997,"Saif Ali Khan,Kajol,Aditya Pancholi",['Sanjay Gupta'],5.3
8304,drama,1055,hamid,2018,"Talha Arshad Reshi,Vikas Kumar,Rasika Dugal",['Aijaz Khan'],7.8
8305,"musical,mystery,thriller",390,hamraaz,1967,"S.N. Banerjee,Urmila Bhatt,Birbal",['B.R. Chopra'],7.1
8306,"drama,family",29,hamrahi,1963,"Rajendra Kumar,Jamuna,Mehmood",['T. Prakash Rao'],6.4
8307,"drama,romance",10,hamrahi,1944,"Maya Basu,Radhamohan Bhattacharya,Tulsi Chakraborty",['Bimal Roy'],6.7
8308,"musical,action,drama",44,hanan,2004,"Manoj Bajpayee,Sonali Kulkarni,Seema Biswas",['Makrand Deshpande'],6
8309,"comedy,romance",18376,hanky panky,1979,"Amol Palekar,Bindiya Goswami,Deven Verma",['Hrishikesh Mukherjee'],8.5
8310,drama,36,hansa,2012,"Trimala Adhikari,Abhay Joshi,Ashish Kumar",['Manav Kaul'],7.7
8311,drama,13,hansa: ek sanyog,2019,"Dhiraj Verma,Master Ayushman,Istiyak Khan",['Santosh Kashyap'],7.6
8312,crime,23,hanste khelte,1984,"Mithun Chakraborty,Zarina Wahab,Vijayendra Ghatge",['Dayanand'],5.7
8313,animation,796,hanuman,2005,"Milind Ukey,Mukesh Khanna,Viraj",['V.G. Samant'],7.6
8314,"animation,family",131,hanuman da damdaar,2017,"Salman Khan,Sunny Deol,Raveena Tandon",['Ruchi Narain'],5.4
8315,fantasy,11,hanuman vijay,1974,"Hercules,Ashish Kumar,Kanan Kaushal",['Babubhai Mistry'],7.4
8316,"comedy,drama",69,happi,2019,"Pankaj Kapur,Supriya Pathak,Hrishitaa Bhatt",['Bhavna Talwar'],7.4
8317,"comedy,romance",5046,happy bhaag jayegi,2016,"Diana Penty,Abhay Deol,Jimmy Sheirgill",['Mudassar Aziz'],6.5
8318,"comedy,romance",3453,happy ending,2014,"Raj Nidimoru,Saif Ali Khan,Ileana D'Cruz",['Krishna D.K.'],5.4
8319,"comedy,romance",580,happy hardy and heer,2020,"Ashwin Dhar,Karen Elliot,Trupti Khamkar",['Raka'],5.9
8320,"comedy,drama",22,happy husbands,2011,"Anay,Kurush Deboo,Mohit Ghai",['Jaiveer'],3.2
8321,"action,comedy,crime",34890,happy new year,2014,"Shah Rukh Khan,Deepika Padukone,Abhishek Bachchan",['Farah Khan'],5
8322,comedy,1251,happy phirr bhag jayegi,2018,"Sonakshi Sinha,Diana Penty,Jimmy Sheirgill",['Mudassar Aziz'],4.5
8323,"action,musical,war",458,haqeeqat,1964,"Balraj Sahni,Dharmendra,Vijay Anand",['Chetan Anand'],7.8
8324,"crime,drama",22,haqeeqat,1985,"Asrani,Raj Babbar,Beena Banerjee",['Rama Rao Tatineni'],4.6
8325,"action,drama,romance",321,haqeeqat,1995,"Ajay Devgn,Tabu,Aruna Irani",['Kuku Kohli'],4.6
8326,drama,25,haque,1991,"Dimple Kapadia,Anupam Kher,Aasif Sheikh",['Harish Bhosle'],4.4
8327,"comedy,drama,musical",4199,har dil jo pyar karega...,2000,"Salman Khan,Preity Zinta,Rani Mukerji",['Raj Kanwar'],5.2
8328,"adventure,drama,fantasy",8,har har gange,1979,"Neera,Ashish Kumar,Anjana Mumtaz",['Babubhai Mistry'],6.6
8329,fantasy,8,har har mahadev,1950,"Nirupa Roy,Trilok Kapoor,Jeevan",['Jayant Desai'],6.4
8330,drama,3781,har kisse ke hisse: kaamyaab,2018,"Sanjay Mishra,Deepak Dobriyal,Sarika Singh",['Hardik Mehta'],7.9
8331,"drama,romance",3764,haraamkhor,2015,"Nawazuddin Siddiqui,Shweta Tripathi,Trimala Adhikari",['Shlok Sharma'],6.4
8332,"crime,drama,romance",957,harami,2020,"Emraan Hashmi,Rizwan Shaikh,Dhanshree Patil",['Shyam Madiraju'],7.7
8333,"drama,family,romance",17,hare kanch ki chooriyan,1967,"Biswajit Chatterjee,Shiv Kumar,Lalita Pawar",['Kishore Sahu'],6.5
8334,"drama,musical",770,har� rama har� krishna,1971,"Zeenat Aman,Dev Anand,Mumtaz",['Dev Anand'],7.2
8335,"action,crime,drama",10,harfan maulaa,1976,"Ashok Kumar,Kabir Bedi,Asha Sachdev",['S.M. Sagar'],5.5
8336,fantasy,45,hari darshan,1982,"Abhi Bhattacharya,Satyajeet,Jayshree Gadkar",['Chandrakant'],7.5
8337,"romance,comedy",111,hari om,2004,"A.K. Hangal,Jean-Marie Lamour,Camille Natta",['Ganapathy Bharat'],6.2
8338,"comedy,drama,family",314,hari puttar: a comedy of terrors,2008,"Lucky Kohli,Jackie Shroff,Sarika",['Rajesh Bajaj'],1.9
8339,"drama,family",103,hari-bhari,2000,"Shabana Azmi,Rajit Kapoor,Rajeshwari Sachdev",['Shyam Benegal'],5.7
8340,"musical,drama,romance",68,hariyali aur rasta,1962,"Manoj Kumar,Mala Sinha,Shashikala",['Vijay Bhatt'],6.9
8341,"comedy,romance",13936,hasee toh phasee,2014,"Sidharth Malhotra,Parineeti Chopra,Adah Sharma",['Vinil Mathew'],6.8
8342,comedy,92,haseena,2018,"Garima Agarwal,Mohit Arora,Inayat Sharma",['Vicky Ranawat'],4.4
8343,"action,comedy,romance",3040,haseena maan jaayegi,1999,"Sanjay Dutt,Govinda,Karisma Kapoor",['David Dhawan'],6.2
8344,"action,drama,musical",108,haseena maan jayegi,1968,"Prakash Mehra,Shashi Kapoor,Babita Kapoor",['Prakash Mehra'],6.7
8345,"action,crime,drama",10,haseenon ka devata,1971,"Sanjay Khan,Rekha,Sujit Kumar",['Ravikant Nagaich'],5.4
8346,action,35,hasti,1993,"Jackie Shroff,Naseeruddin Shah,Nagma",['Ashok Gaekwad'],4.7
8347,"drama,thriller",3493,hate story,2012,"Nikhil Dwivedi,Gulshan Devaiah,Paoli Dam",['Vivek Agnihotri'],5.3
8348,"drama,thriller",2087,hate story 2,2014,"Jay Bhanushali,Surveen Chawla,Sushant Singh",['Vishal Pandya'],4.4
8349,"drama,thriller",3047,hate story 3,2015,"Sharman Joshi,Karan Singh Grover,Zareen Khan",['Vishal Pandya'],4.5
8350,"crime,drama,thriller",1470,hate story iv,2018,"Urvashi Rautela,Gulshan Grover,Ihana Dhillon",['Vishal Pandya'],3.3
8351,drama,50,hatey bazarey,1967,"Ajitesh Bannerjee,Bhanu Bannerjee,Samit Bhanja",['Tapan Sinha'],7.9
8352,"action,crime",269,hathyar,1989,"Sangeeta Bijlani,Dharmendra,Sanjay Dutt",['J.P. Dutta'],6
8353,"action,crime,drama",625,hathyar: face to face with reality,2002,"Sanjay Dutt,Shilpa Shetty Kundra,Sharad S. Kapoor",['Mahesh Manjrekar'],5.6
8354,"comedy,drama,romance",460,hattrick,2007,"Nana Patekar,Danny Denzongpa,Paresh Rawal",['Milan Luthria'],4.2
8355,"action,crime,drama",390,hatya,1988,"Govinda,Neelam Kothari,Raj Kiran",['Kirti Kumar'],6.9
8356,"action,crime,drama",492,hatya: the murder,2004,"Akshay Kumar,Varsha Usgaonkar,Navin Nischol",['Kader Kashmiri'],4.1
8357,action,31,hatyara,1998,"Mithun Chakraborty,Suman Ranganath,Rami Reddy",['T.L.V. Prasad'],5.6
8358,horror,17,hatyarin,1991,"Rana Jung Bahadur,Sunil Dhawan,Kamna",['Vinod Talwar'],4.1
8359,"action,fantasy,horror",2165,haunted - 3d,2011,"Mimoh Chakraborty,Tia Bajpai,Achint Kaur",['Vikram Bhatt'],6.3
8360,horror,31,haunted hills,2020,"Sharan Anandani,Gavie Chahal,Krishna Chaturvedi",['Sanjeev Kumar Rajput'],6.7
8361,drama,101,hava aney dey,2004,"Aniket Vishwasrao,Nishikant Kamat,Tannishtha Chatterjee",['Partho Sen-Gupta'],6.2
8362,"drama,horror,thriller",290,hawa,2003,"Tabu,Shahbaaz Khan,Mukesh Tiwari",['Guddu Dhanoa'],3.3
8363,"drama,family,sport",1686,hawaa hawaai,2014,"Makrand Deshpande,Partho A. Gupte,Devraya Gole",['Amole Gupte'],7.4
8364,"biography,drama",1753,hawaizaada,2015,"Naman Jain,Mithun Chakraborty,Kanishka Singh Deo",['Vibhu Puri'],5.5
8365,"drama,romance,thriller",202,hawas,2004,"Shawar Ali,Meghna Naidu,Tarun Arora",['Karan Razdan'],2.7
8366,"drama,romance",180,hawayein,2003,"Amitoj Mann,Babbu Mann,Anandee Tripathi",['Amitoj Mann'],6.2
8367,drama,11,haye mera dil,1968,"Kishore Kumar,Kumkum,I.S. Johar",['Ved-Madan'],6.5
8368,drama,274,hazaar chaurasi ki maa,1998,"Jaya Bachchan,Anupam Kher,Seema Biswas",['Govind Nihalani'],7.1
8369,drama,4744,hazaaron khwaishein aisi,2003,"Kay Kay Menon,Shiney Ahuja,Chitrangda Singh",['Sudhir Mishra'],7.9
8370,"drama,family,romance",458,heartless,2014,"Adhyayan Suman,Ariana Ayam,Deepti Naval",['Shekhar Suman'],5.1
8371,"musical,romance,drama",192,heer raanjha,1970,"Raaj Kumar,Priya Rajvansh,Pran",['Chetan Anand'],7
8372,"drama,romance",147,heer ranjha,1992,"Anil Kapoor,Sridevi,Anupam Kher",['Harmesh Malhotra'],5.1
8373,"drama,action,comedy",60,heera lal panna lal,1999,"Mithun Chakraborty,Johnny Lever,Payal Malhotra",['Kawal Sharma'],4
8374,action,9,heeron ka chor,1982,"Mithun Chakraborty,Chandrashekhar,Leena Das",['S.K. Kapur'],3.4
8375,drama,1042,helicopter eela,2018,"Kajol,Riddhi Sen,Tota Roy Chowdhury",['Pradeep Sarkar'],5.6
8376,"drama,romance",1981,hello,2008,"Sharman Joshi,Amrita Arora,Sohail Khan",['Atul Agnihotri'],3.3
8377,"action,comedy,fantasy",3998,hello brother,1999,"Salman Khan,Rani Mukerji,Arbaaz Khan",['Sohail Khan'],4.7
8378,comedy,3167,hello charlie,2021,"Aadar Jain,Jackie Shroff,Shloka Pandit",['Pankaj Saraswat'],5.6
8379,"comedy,drama",115,hello darling,2010,"Gul Panag,Celina Jaitly,Isha Koppikar",['Manoj Shidheshwari Tiwari'],2.7
8380,"comedy,drama",132,hello hum lallann bol rahe hain,2010,"Rajpal Yadav,Preeti Mehra,Makarand Anaspure",['Dilip Shukla'],6.3
8381,"comedy,drama,romance",1045,hello mumbai: salaam mumbai,2016,"Mohammad Reza Golzar,Dia Mirza,Benyamin Bahadori",['Ghorban Mohammadpour'],3.8
8382,"drama,family",13,hello zindagi,2010,"Kitu Gidwani,Milind Gunaji,Neena Gupta",['Raja Unnithan'],6
8383,"horror,thriller",358,help,2010,"Bobby Deol,Mugdha Godse,Shreyas Talpade",['Rajeev Virani'],4.3
8384,"drama,romance,musical",667,henna,1991,"Rishi Kapoor,Zeba Bakhtiar,Ashwini Bhave",['Randhir Kapoor'],6.4
8385,"action,comedy,crime",998,hera pheri,1976,"Saira Banu,Vinod Khanna,Amitabh Bachchan",['Prakash Mehra'],6.8
8386,"action,comedy,crime",59545,hera pheri,2000,"Akshay Kumar,Sunil Shetty,Paresh Rawal",['Priyadarshan'],8.2
8387,adventure,33,hercules,1964,"Dara Singh,Mumtaz,Habib",['Shriram'],5.3
8388,"action,drama,romance",810,hero,1983,"Sanjeev Kumar,Shammi Kapoor,Jackie Shroff",['Subhash Ghai'],6.7
8389,"action,drama,musical",2398,hero,2015,"Sooraj Pancholi,Athiya Shetty,Tigmanshu Dhulia",['Nikkhil Advani'],3.5
8390,"action,comedy,drama",308,hero hindustani,1998,"Arshad Warsi,Namrata Shirodkar,Kader Khan",['Aziz Sejawal'],4.8
8391,"action,comedy,drama",263,hero hiralal,1988,"V. Menon,Naseeruddin Shah,Sanjana Kapoor",['Ketan Mehta'],6.2
8392,"comedy,drama,musical",2737,hero no. 1,1997,"Govinda,Karisma Kapoor,Kader Khan",['David Dhawan'],6.2
8393,"action,adventure,comedy",2059,heroes,2008,"Sohail Khan,Vatsal Sheth,Amrita Arora",['Samir Karnik'],5.5
8394,drama,4132,heroine,2012,"Kareena Kapoor,Arjun Rampal,Randeep Hooda",['Madhur Bhandarkar'],5.1
8395,"action,romance",8372,heropanti,2014,"Tiger Shroff,Kriti Sanon,Parthaa Akerkar",['Sabir Khan'],5.3
8396,"action,comedy,drama",169,hey bro,2015,"Ganesh Acharya,Maninder Singh,Nupur Sharma",['Ajay Chandhok'],2.9
8397,"crime,drama,history",11870,hey ram,2000,"Kamal Haasan,Shah Rukh Khan,Rani Mukerji",['Kamal Haasan'],7.9
8398,drama,166,hey ram hamne gandhi ko maar diya,2018,"Jatin Goswami,Samiksha Bhatnagar,Subrat Dutta",['Naeem Siddiqui'],6.3
8399,"comedy,drama",13705,heyy babyy,2007,"Akshay Kumar,Fardeen Khan,Riteish Deshmukh",['Sajid Khan'],6
8400,"comedy,drama",11094,hichki,2018,"Asif Basra,Rani Mukerji,Neeraj Kabi",['Siddharth Malhotra'],7.5
8401,"drama,horror,thriller",220,hide & seek,2010,"Purab Kohli,Arjan Bajwa,Mrinalini Sharma",['Shawn Arranha'],4.2
8402,"drama,family",140,hifazat,1987,"Ashok Kumar,Nutan,Anil Kapoor",['Prayag Raj'],5.4
8403,comedy,303,high jack,2018,"Sumeet Vyas,Mantra Mugdh,Sonnalli Seygall",['Akarsh Khurana'],5.4
8404,"crime,drama,romance",27168,highway,2014,"Alia Bhatt,Randeep Hooda,Durgesh Kumar",['Imtiaz Ali'],7.6
8405,"action,thriller",312,hijack,2008,"Shiney Ahuja,Mona Ambegaonkar,Ishita Chauhan",['Kunal Shivdasani'],3.7
8406,"adventure,drama,family",92,himalay ki godmein,1965,"Mala Sinha,Manoj Kumar,Shashikala",['Vijay Bhatt'],6.8
8407,"action,drama,thriller",31,himmat,1970,"Jeetendra,Mumtaz,Prem Chopra",['Ravikant Nagaich'],6.4
8408,"action,drama,thriller",196,himmat,1996,"Anand,Sunny Deol,Tabu",['Sunil Sharma'],4.5
8409,"action,comedy,drama",43,himmat aur mehanat,1987,"Jeetendra,Sridevi,Asrani",['K. Bapaiah'],5
8410,"action,drama",18,himmatvar,1996,"Arun Bakshi,Gajendra Chauhan,Dharmendra",['Talat Jani'],5.1
8411,"action,comedy,drama",275,himmatwala,1983,"Sridevi,Jeetendra,Amjad Khan",['K. Raghavendra Rao'],4.5
8412,action,26,himmatwala,1998,"Tinnu Anand,Beena Banerjee,Mithun Chakraborty",['Jayant Gilatar'],4.3
8413,"action,comedy,drama",8186,himmatwala,2013,"Ajay Devgn,Tamannaah Bhatia,Mahesh Manjrekar",['Sajid Khan'],1.7
8414,"action,thriller",3993,hind ka napak ko jawab,2017,"Gurmeet Ram Rahim Singh,Gurmeet Ram Rahim Singh,Honeypreet Insan",['Honeypreet Insan'],6.6
8415,"comedy,drama",24676,hindi medium,2017,"Irrfan Khan,Saba Qamar,Dishita Sehgal",['Saket Chaudhary'],7.9
8416,"action,drama,war",120,hindustan ki kasam,1973,"Raaj Kumar,Priya Rajvansh,Balraj Sahni",['Chetan Anand'],6.2
8417,action,7,hindustani sipahi,2002,"Victor Banerjee,Sabyasachi Chakrabarty,Mithun Chakraborty",['Pasanta Bal'],5.3
8418,family,14,hira aur patthar,1977,"Ashok Kumar,Shashi Kapoor,Shabana Azmi",['Vijay Bhatt'],5.9
8419,"action,crime,drama",33,hiraasat,1987,"Hema Malini,Shatrughan Sinha,Mithun Chakraborty",['Surendra Mohan'],5.4
8420,"comedy,drama,horror",1661,hisss,2010,"Mallika Sherawat,Irrfan Khan,Jeff Doucette",['Jennifer Lynch'],2.9
8421,"action,crime,drama",53,hitler,1988,"Mithun Chakraborty,Shilpa Shirodkar,Manek Bedi",['T.L.V. Prasad'],5.4
8422,"crime,horror,thriller",45,ho sakta hai!,2004,"Victor Banerjee,Krishna Bhatt,Mahesh Bhatt",['Wilson Louis'],6.1
8423,"comedy,drama",45,hogaya dimaagh ka dahi,2015,"Rajesh Bakshi,Danish Bhatt,Bunty Chopra",['Fauzia Arshi'],3.8
8424,"action,comedy,drama",513,hogi pyaar ki jeet,1999,"Ajay Devgn,Shabana Raza,Arshad Warsi",['P. Vasu'],4.3
8425,"comedy,drama",557,holi,1985,"Ashutosh Gowariker,Aamir Khan,Rahul Ranade",['Ketan Mehta'],7.4
8426,"drama,family",9,holi ayee re,1970,"Mala Sinha,Balraj Sahni,Premendra",['Harsukh Jagneshwar Bhatt'],5.9
8427,"action,thriller",26163,holiday: a soldier is never off duty,2014,"Akshay Kumar,Sonakshi Sinha,Freddy Daruwala",['A.R. Murugadoss'],7.2
8428,"comedy,sci-fi",196,hollywood,2003,"Emma Dean,Felicity Mason,Anant Nag",['D. Rajendra Babu'],7
8429,"comedy,romance",600,home delivery: aapko... ghar tak,2005,"Vivek Oberoi,Mahima Chaudhry,Ayesha Takia",['Sujoy Ghosh'],3.1
8430,comedy,18,home stories,2020,"Anubhuti Kashyap,Ashwin Laxmi Narayan,Sahirr Sethhi",['Tanvi Gandhi'],6.6
8431,"comedy,drama,family",33,honeymoon,1973,"Leena Chandavarkar,Anil Dhawan,Nazima",['Hiren Nag'],6.5
8432,"comedy,drama",51,honeymoon,1992,"Rishi Kapoor,Varsha Usgaonkar,Ashwini Bhave",['Surendra Mohan'],5.6
8433,"comedy,drama,romance",2411,honeymoon travels pvt. ltd.,2007,"Abhay Deol,Minissha Lamba,Boman Irani",['Reema Kagti'],6.1
8434,"comedy,drama,family",414,hope aur hum,2018,"Naseeruddin Shah,Kabir Sajid,Virti Vaghani",['Sudip Bandyopadhyay'],6.3
8435,horror,11,horror night,2017,"Sahilraj Dewangen,Johnny Janarden,Shubham Kathe",['Suraj Bharti'],3.5
8436,horror,1747,horror story,2013,"Karan Kundra,Nishant Malkani,Hasan Zaidi",['Ayush Raina'],4.2
8437,"action,comedy,drama",33,hoshiyar,1985,"Jeetendra,Shatrughan Sinha,Asrani",['K. Raghavendra Rao'],4.7
8438,"action,crime,drama",579,hostel,2011,"Vatsal Sheth,Tulip Joshi,Mukesh Tiwari",['Manish Gupta'],5.2
8439,romance,15,hota hai dil pyaar mein paagal,2006,"Asrani,Bobby Darling,Manoj Joshi",['Mahesh Kapoor'],5.1
8440,"romance,action,crime",291,hote hote pyar hogaya,1999,"Kajol,Atul Agnihotri,Jackie Shroff",['Firoz Irani'],5
8441,"horror,mystery",97,hotel,1981,"Tulsi Ramsay,Navin Nischol,Rakesh Roshan",['Shyam Ramsay'],6.2
8442,comedy,10,hotel beautifool,2017,"Rajith Menon,Brijendra Kala,Johnny Lever",['Sammir i Patel'],5.8
8443,"comedy,drama",78,hotel milan,2018,"Kunaal Roy Kapur,Karishma Sharma,Zeishan Quadri",['Vishal Mishra'],3.8
8444,"action,drama,history",56048,hotel mumbai,2018,"Dev Patel,Armie Hammer,Nazanin Boniadi",['Anthony Maras'],7.6
8445,"comedy,drama",2009,hotel salvation,2016,"Adil Hussain,Lalit Behl,Geetanjali Kulkarni",['Shubhashish Bhutiani'],7.1
8446,comedy,1486,house arrest,2019,"Shashanka Ghosh,Ali Fazal,Shriya Pilgaonkar",['Samit Basu'],5.5
8447,horror,36,house no. 13,1991,"Salim Fateh,Baby Vijaya,Anil Dhawan",['Baby'],5.8
8448,"drama,family",311,house of memories,2000,"Soumitra Chatterjee,Aparna Sen,Rituparna Sengupta",['Aparna Sen'],7.3
8449,drama,37,houseful,2009,"Prasenjit Chatterjee,Rimjhim Gupta,Sreelekha Mitra",['Bappaditya Bandopadhyay'],6.4
8450,"comedy,romance",13169,housefull,2010,"Akshay Kumar,Deepika Padukone,Riteish Deshmukh",['Sajid Khan'],5.5
8451,"action,comedy,musical",13576,housefull 2,2012,"Akshay Kumar,John Abraham,Asin Thottumkal",['Sajid Khan'],5.3
8452,"action,comedy,romance",8653,housefull 3,2016,"Farhad Samji,Akshay Kumar,Abhishek Bachchan",['Sajid'],5
8453,"action,comedy,drama",10908,housefull 4,2019,"Akshay Kumar,Sam Nagar,Riteish Deshmukh",['Farhad Samji'],3.5
8454,"musical,thriller",200,howrah bridge,1958,"Madhubala,Ashok Kumar,K.N. Singh",['Shakti Samanta'],6.9
8455,drama,442,hu tu tu,1999,"Nana Patekar,Sunil Shetty,Tabu",['Gulzar'],6.4
8456,"action,drama",140,hukumat,1987,"Dharmendra,Rati Agnihotri,Shammi Kapoor",['Anil Sharma'],6.1
8457,"action,romance,comedy",416,hulchul,1995,"Vinod Khanna,Ajay Devgn,Kajol",['Anees Bazmee'],4.6
8458,"adventure,comedy,crime",83,hulchul,1971,"O.P. Ralhan,Prem Chopra,Madan Puri",['O.P. Ralhan'],7.1
8459,"action,comedy,drama",7251,hulchul,2004,"Akshaye Khanna,Kareena Kapoor,Amrish Puri",['Priyadarshan'],7
8460,"comedy,drama",234,hulla,2008,"Sushant Singh,Kartika Rane,Rajat Kapoor",['Jaideep Varma'],6.4
8461,"action,comedy,drama",2794,hum,1991,"Amitabh Bachchan,Rajinikanth,Govinda",['Mukul Anand'],6.8
